site,gs,Type,TypicalDate,Date,DaysFromAvg,ndvi,sitenum,avg_ndvi_max,N,Change_ndvi_max
mcla,1997,senescence date,1997-06-05,1997-05-18,-18,0.2766465865335983,71,0.4503214887069725,37,NA
mcla,1998,green-up date,1998-02-04,1998-01-07,-28,0.2813453455517143,71,0.4503214887069725,37,NA
mcla,1998,max,1998-04-17,1998-04-13,-4,0.5176566107193834,71,0.4503214887069725,37,0.06733512201241093
mcla,1998,senescence date,1998-06-05,1998-07-15,40,0.28018728107985524,71,0.4503214887069725,37,NA
mcla,1999,green-up date,1999-02-04,1999-02-19,15,0.2822090923435569,71,0.4503214887069725,37,NA
mcla,1999,max,1999-04-17,1999-04-07,-10,0.3643641860869705,71,0.4503214887069725,37,-0.08595730262000195
mcla,1999,senescence date,1999-06-05,1999-06-03,-2,0.2798159009467634,71,0.4503214887069725,37,NA
mcla,2000,green-up date,2000-02-04,2000-01-07,-28,0.28258203599805254,71,0.4503214887069725,37,NA
mcla,2000,max,2000-04-17,2000-03-13,-35,0.42690193737415827,71,0.4503214887069725,37,-0.023419551332814204
mcla,2000,senescence date,2000-06-05,2000-06-07,2,0.27634002417925074,71,0.4503214887069725,37,NA
mcla,2001,green-up date,2001-02-04,2001-01-29,-6,0.28108912365692584,71,0.4503214887069725,37,NA
mcla,2001,max,2001-04-17,2001-04-11,-6,0.5041479380716872,71,0.4503214887069725,37,0.05382644936471476
mcla,2001,senescence date,2001-06-05,2001-05-26,-10,0.27928445151894604,71,0.4503214887069725,37,NA
mcla,2002,green-up date,2002-02-04,2001-12-13,-53,0.28218915206380846,71,0.4503214887069725,37,NA
mcla,2002,max,2002-04-17,2002-04-01,-16,0.5030249317065167,71,0.4503214887069725,37,0.05270344299954427
mcla,2002,senescence date,2002-06-05,2002-05-29,-7,0.27739970255769275,71,0.4503214887069725,37,NA
mcla,2003,green-up date,2003-02-04,2003-01-25,-10,0.28141827423934845,71,0.4503214887069725,37,NA
mcla,2003,max,2003-04-17,2003-04-16,-1,0.5211315919660374,71,0.4503214887069725,37,0.07081010325906495
mcla,2003,senescence date,2003-06-05,2003-06-16,11,0.278015342320611,71,0.4503214887069725,37,NA
mcla,2004,green-up date,2004-02-04,2004-03-10,35,0.2819910000778525,71,0.4503214887069725,37,NA
mcla,2004,max,2004-04-17,2004-04-19,2,0.37867091367732364,71,0.4503214887069725,37,-0.07165057502964883
mcla,2004,senescence date,2004-06-05,2004-05-24,-12,0.2795349547502495,71,0.4503214887069725,37,NA
mcla,2005,green-up date,2005-02-04,2005-01-21,-14,0.28087309749905853,71,0.4503214887069725,37,NA
mcla,2005,max,2005-04-17,2005-05-14,27,0.4600126263721198,71,0.4503214887069725,37,0.009691137665147342
mcla,2005,senescence date,2005-06-05,2005-06-25,20,0.2756225801333081,71,0.4503214887069725,37,NA
mcla,2006,green-up date,2006-02-04,2006-02-17,13,0.2816345614646136,71,0.4503214887069725,37,NA
mcla,2006,max,2006-04-17,2006-05-12,25,0.3796689033633884,71,0.4503214887069725,37,-0.0706525853435841
mcla,2006,senescence date,2006-06-05,2006-06-16,11,0.27752933461528373,71,0.4503214887069725,37,NA
mcla,2007,green-up date,2007-02-04,2007-03-10,34,0.28355964898961483,71,0.4503214887069725,37,NA
mcla,2007,max,2007-04-17,2007-04-19,2,0.37547164214951945,71,0.4503214887069725,37,-0.07484984655745303
mcla,2007,senescence date,2007-06-05,2007-05-28,-8,0.2788069323603974,71,0.4503214887069725,37,NA
mcla,2008,green-up date,2008-02-04,2008-03-07,32,0.2822842199095178,71,0.4503214887069725,37,NA
mcla,2008,max,2008-04-17,2008-03-27,-21,0.3029492431927925,71,0.4503214887069725,37,-0.14737224551418
mcla,2008,senescence date,2008-06-05,2008-04-28,-38,0.28053745453274226,71,0.4503214887069725,37,NA
mcla,2009,green-up date,2009-02-04,2009-02-04,0,0.28451568730716564,71,0.4503214887069725,37,NA
mcla,2009,max,2009-04-17,2009-04-07,-10,0.4694159058261946,71,0.4503214887069725,37,0.019094417119222107
mcla,2009,senescence date,2009-06-05,2009-05-28,-8,0.2773054479042522,71,0.4503214887069725,37,NA
mcla,2010,green-up date,2010-02-04,2010-02-22,18,0.28232145874878994,71,0.4503214887069725,37,NA
mcla,2010,max,2010-04-17,2010-05-14,27,0.4671937610062271,71,0.4503214887069725,37,0.016872272299254643
mcla,2010,senescence date,2010-06-05,2010-06-21,16,0.2800927755858926,71,0.4503214887069725,37,NA
mcla,2011,green-up date,2011-02-04,2010-12-29,-37,0.2853614784171467,71,0.4503214887069725,37,NA
mcla,2011,max,2011-04-17,2011-04-26,9,0.5145114854770396,71,0.4503214887069725,37,0.06418999677006715
mcla,2011,senescence date,2011-06-05,2011-06-17,12,0.27848387831354815,71,0.4503214887069725,37,NA
mcla,2012,green-up date,2012-02-04,2012-03-03,28,0.2808435785717755,71,0.4503214887069725,37,NA
mcla,2012,max,2012-04-17,2012-04-14,-3,0.3555620789824294,71,0.4503214887069725,37,-0.09475940972454305
mcla,2012,senescence date,2012-06-05,2012-05-19,-17,0.27713571563184547,71,0.4503214887069725,37,NA
mcla,2013,green-up date,2013-02-04,2013-02-05,1,0.28238878766376196,71,0.4503214887069725,37,NA
mcla,2013,max,2013-04-17,2013-04-13,-4,0.48937014665669937,71,0.4503214887069725,37,0.039048657949726895
mcla,2013,senescence date,2013-06-05,2013-05-23,-13,0.2761028559374155,71,0.4503214887069725,37,NA
mcla,2014,green-up date,2014-02-04,2014-04-16,71,0.28260421464671304,71,0.4503214887069725,37,NA
mcla,2014,max,2014-04-17,2014-05-10,23,0.34993775567370367,71,0.4503214887069725,37,-0.10038373303326881
mcla,2014,senescence date,2014-06-05,2014-05-29,-7,0.28011713131002314,71,0.4503214887069725,37,NA
mcla,2015,green-up date,2015-02-04,2014-12-04,-62,0.2829823020520194,71,0.4503214887069725,37,NA
mcla,2015,max,2015-04-17,2015-03-21,-27,0.5290871403371491,71,0.4503214887069725,37,0.07876565163017663
mcla,2015,senescence date,2015-06-05,2015-05-16,-20,0.2765469423312277,71,0.4503214887069725,37,NA
mcla,2016,green-up date,2016-02-04,2015-12-20,-46,0.2823445434557582,71,0.4503214887069725,37,NA
mcla,2016,max,2016-04-17,2016-04-09,-8,0.5429361567707633,71,0.4503214887069725,37,0.09261466806379087
mcla,2016,senescence date,2016-06-05,2016-05-30,-6,0.2786140724438492,71,0.4503214887069725,37,NA
mcla,2017,green-up date,2017-02-04,2017-01-30,-5,0.281366786710214,71,0.4503214887069725,37,NA
mcla,2017,max,2017-04-17,2017-04-25,8,0.4905242747657251,71,0.4503214887069725,37,0.040202786058752604
mcla,2017,senescence date,2017-06-05,2017-06-03,-2,0.2785598886180411,71,0.4503214887069725,37,NA
mcla,2018,green-up date,2018-02-04,2018-02-15,11,0.280634784632217,71,0.4503214887069725,37,NA
mcla,2018,max,2018-04-17,2018-04-29,12,0.3986520131961063,71,0.4503214887069725,37,-0.05166947551086615
mcla,2018,senescence date,2018-06-05,2018-06-04,-1,0.2805167739720197,71,0.4503214887069725,37,NA
mcla,2019,green-up date,2019-02-04,2019-02-27,23,0.2822414948247328,71,0.4503214887069725,37,NA
mcla,2019,max,2019-04-17,2019-04-29,12,0.46046976038881854,71,0.4503214887069725,37,0.010148271681846066
mcla,2019,senescence date,2019-06-05,2019-07-10,35,0.27986624385873016,71,0.4503214887069725,37,NA
mcla,2020,green-up date,2020-02-04,2020-02-29,25,0.2821496284258792,71,0.4503214887069725,37,NA
mcla,2020,max,2020-04-17,2020-04-15,-2,0.3798937970393121,71,0.4503214887069725,37,-0.07042769166766039
mcla,2020,senescence date,2020-06-05,2020-05-18,-18,0.2775405491605887,71,0.4503214887069725,37,NA
mcla,2021,green-up date,2021-02-04,2021-03-09,33,0.2806864339560103,71,0.4503214887069725,37,NA
mcla,2021,max,2021-04-17,2021-04-15,-2,0.33729526890947037,71,0.4503214887069725,37,-0.1130262197975021
mcla,2021,senescence date,2021-06-05,2021-05-13,-23,0.27854018098545785,71,0.4503214887069725,37,NA
mitch,1989,green-up date,1989-01-24,1989-02-26,33,0.17460028536877537,72,0.28397091850933326,26,NA
mitch,1989,max,1989-03-11,1989-05-05,55,0.3089886384415444,72,0.28397091850933326,26,0.025017719932211135
mitch,1989,senescence date,1989-05-03,1989-08-12,101,0.17186177285631324,72,0.28397091850933326,26,NA
mitch,1990,green-up date,1990-01-24,1990-03-31,66,0.17375734345322472,72,0.28397091850933326,26,NA
mitch,1990,max,1990-03-11,1990-05-30,80,0.2635731742347668,72,0.28397091850933326,26,-0.020397744274566476
mitch,1990,senescence date,1990-05-03,1990-08-27,116,0.17175409264514024,72,0.28397091850933326,26,NA
mitch,1991,green-up date,1991-01-24,1991-01-23,-1,0.17371722157852115,72,0.28397091850933326,26,NA
mitch,1991,max,1991-03-11,1991-03-04,-7,0.24475830895276182,72,0.28397091850933326,26,-0.03921260955657144
mitch,1991,senescence date,1991-05-03,1991-04-21,-12,0.1712071593604426,72,0.28397091850933326,26,NA
mitch,1992,green-up date,1992-01-24,1992-02-23,30,0.1733448164807282,72,0.28397091850933326,26,NA
mitch,1992,max,1992-03-11,1992-03-19,8,0.1960170315949471,72,0.28397091850933326,26,-0.08795388691438616
mitch,1992,senescence date,1992-05-03,1992-04-19,-14,0.1725404031781438,72,0.28397091850933326,26,NA
mitch,1993,green-up date,1993-01-24,1993-02-25,32,0.1732353907930854,72,0.28397091850933326,26,NA
mitch,1993,max,1993-03-11,1993-03-11,0,0.18146245138425443,72,0.28397091850933326,26,-0.10250846712507883
mitch,1993,senescence date,1993-05-03,1993-03-27,-37,0.17255538094632528,72,0.28397091850933326,26,NA
mitch,1994,green-up date,1994-01-24,1994-02-05,12,0.17525291743548216,72,0.28397091850933326,26,NA
mitch,1994,max,1994-03-11,1994-03-23,12,0.2764170592865149,72,0.28397091850933326,26,-0.007553859222818371
mitch,1994,senescence date,1994-05-03,1994-06-12,40,0.1730189163160236,72,0.28397091850933326,26,NA
mitch,1997,green-up date,1997-01-24,1997-01-24,0,0.17632067026811626,72,0.28397091850933326,26,NA
mitch,1997,max,1997-03-11,1997-03-17,6,0.33148469365041405,72,0.28397091850933326,26,0.047513775141080794
mitch,1997,senescence date,1997-05-03,1997-06-23,51,0.17232626253373087,72,0.28397091850933326,26,NA
mitch,1998,green-up date,1998-01-24,1997-12-13,-42,0.17400846542328993,72,0.28397091850933326,26,NA
mitch,1998,max,1998-03-11,1998-01-12,-58,0.20748585544872963,72,0.28397091850933326,26,-0.07648506306060363
mitch,1998,senescence date,1998-05-03,1998-02-13,-79,0.17229567423248676,72,0.28397091850933326,26,NA
mitch,1999,green-up date,1999-01-24,1998-11-11,-74,0.1748639502580794,72,0.28397091850933326,26,NA
mitch,1999,max,1999-03-11,1999-01-17,-53,0.28901274196202187,72,0.28397091850933326,26,0.00504182345268861
mitch,1999,senescence date,1999-05-03,1999-04-22,-11,0.1730570248032481,72,0.28397091850933326,26,NA
mitch,2000,green-up date,2000-01-24,1999-11-30,-55,0.17463747143294533,72,0.28397091850933326,26,NA
mitch,2000,max,2000-03-11,2000-04-14,34,0.3905737459267046,72,0.28397091850933326,26,0.10660282741737132
mitch,2000,senescence date,2000-05-03,2000-07-13,71,0.17226674773773737,72,0.28397091850933326,26,NA
mitch,2001,green-up date,2001-01-24,2000-11-09,-76,0.20681138186731668,72,0.28397091850933326,26,NA
mitch,2001,max,2001-03-11,2001-01-02,-68,0.3329079634400458,72,0.28397091850933326,26,0.04893704493071255
mitch,2001,senescence date,2001-05-03,2001-04-06,-27,0.17305774230144247,72,0.28397091850933326,26,NA
mitch,2003,green-up date,2003-01-24,2003-02-23,30,0.17607048846371753,72,0.28397091850933326,26,NA
mitch,2003,max,2003-03-11,2003-03-26,15,0.2695099906356238,72,0.28397091850933326,26,-0.01446092787370945
mitch,2003,senescence date,2003-05-03,2003-04-30,-3,0.17246806959620883,72,0.28397091850933326,26,NA
mitch,2004,green-up date,2004-01-24,2004-01-11,-13,0.1760429347015449,72,0.28397091850933326,26,NA
mitch,2004,max,2004-03-11,2004-02-11,-29,0.4434591079672652,72,0.28397091850933326,26,0.15948818945793192
mitch,2004,senescence date,2004-05-03,2004-03-30,-34,0.1715031964445494,72,0.28397091850933326,26,NA
mitch,2005,green-up date,2005-01-24,2005-07-05,162,0.17332125604745338,72,0.28397091850933326,26,NA
mitch,2005,max,2005-03-11,2005-08-17,159,0.2542758550761526,72,0.28397091850933326,26,-0.02969506343318068
mitch,2005,senescence date,2005-05-03,2005-09-18,138,0.1728515397945162,72,0.28397091850933326,26,NA
mitch,2006,green-up date,2006-01-24,2006-03-20,55,0.1741446326961037,72,0.28397091850933326,26,NA
mitch,2006,max,2006-03-11,2006-04-27,47,0.25731589613916944,72,0.28397091850933326,26,-0.026655022370163817
mitch,2006,senescence date,2006-05-03,2006-06-04,32,0.1730034188072148,72,0.28397091850933326,26,NA
mitch,2007,green-up date,2007-01-24,2007-02-17,24,0.17402639100456707,72,0.28397091850933326,26,NA
mitch,2007,max,2007-03-11,2007-02-25,-14,0.18016252951717593,72,0.28397091850933326,26,-0.10380838899215733
mitch,2007,senescence date,2007-05-03,2007-03-06,-58,0.17217444703121312,72,0.28397091850933326,26,NA
mitch,2008,green-up date,2008-01-24,2007-12-22,-33,0.17347853797561721,72,0.28397091850933326,26,NA
mitch,2008,max,2008-03-11,2008-02-02,-38,0.2821825379323104,72,0.28397091850933326,26,-0.0017883805770228522
mitch,2008,senescence date,2008-05-03,2008-03-21,-43,0.17089043629022777,72,0.28397091850933326,26,NA
mitch,2009,green-up date,2009-01-24,2008-12-29,-26,0.17736600699974836,72,0.28397091850933326,26,NA
mitch,2009,max,2009-03-11,2009-02-15,-24,0.37682877065388026,72,0.28397091850933326,26,0.092857852144547
mitch,2009,senescence date,2009-05-03,2009-04-09,-24,0.1712421076387106,72,0.28397091850933326,26,NA
mitch,2010,green-up date,2010-01-24,2010-01-19,-5,0.17322364253139533,72,0.28397091850933326,26,NA
mitch,2010,max,2010-03-11,2010-02-08,-31,0.1952916950605432,72,0.28397091850933326,26,-0.08867922344879006
mitch,2010,senescence date,2010-05-03,2010-03-06,-58,0.1724315628498157,72,0.28397091850933326,26,NA
mitch,2011,green-up date,2011-01-24,2010-11-09,-76,0.18710557986408446,72,0.28397091850933326,26,NA
mitch,2011,max,2011-03-11,2011-04-08,28,0.37145932956296157,72,0.28397091850933326,26,0.08748841105362831
mitch,2011,senescence date,2011-05-03,2011-05-30,27,0.1730908121884242,72,0.28397091850933326,26,NA
mitch,2012,green-up date,2012-01-24,2012-01-24,0,0.17499846777642908,72,0.28397091850933326,26,NA
mitch,2012,max,2012-03-11,2012-03-11,0,0.28081815749576644,72,0.28397091850933326,26,-0.0031527610135668183
mitch,2012,senescence date,2012-05-03,2012-05-28,25,0.17272875735565385,72,0.28397091850933326,26,NA
mitch,2014,green-up date,2014-01-24,2014-02-02,9,0.1755492773686742,72,0.28397091850933326,26,NA
mitch,2014,max,2014-03-11,2014-02-28,-11,0.22615821702096509,72,0.28397091850933326,26,-0.05781270148836817
mitch,2014,senescence date,2014-05-03,2014-03-24,-40,0.17266172770555835,72,0.28397091850933326,26,NA
mitch,2017,green-up date,2017-01-24,2017-01-11,-13,0.1733747301693555,72,0.28397091850933326,26,NA
mitch,2017,max,2017-03-11,2017-01-22,-48,0.18051912531169556,72,0.28397091850933326,26,-0.1034517931976377
mitch,2017,senescence date,2017-05-03,2017-02-06,-86,0.17285509308347624,72,0.28397091850933326,26,NA
mitch,2018,green-up date,2018-01-24,2018-03-06,41,0.17565116093371072,72,0.28397091850933326,26,NA
mitch,2018,max,2018-03-11,2018-04-06,26,0.2832804264252818,72,0.28397091850933326,26,-6.90492084051475e-4
mitch,2018,senescence date,2018-05-03,2018-06-09,37,0.17291785023889875,72,0.28397091850933326,26,NA
mitch,2019,green-up date,2019-01-24,2019-02-10,17,0.17558659526110537,72,0.28397091850933326,26,NA
mitch,2019,max,2019-03-11,2019-04-13,33,0.3848947206866922,72,0.28397091850933326,26,0.10092380217735897
mitch,2019,senescence date,2019-05-03,2019-06-26,54,0.17253035393090307,72,0.28397091850933326,26,NA
mitch,2020,green-up date,2020-01-24,2020-01-01,-23,0.17446384909034962,72,0.28397091850933326,26,NA
mitch,2020,max,2020-03-11,2020-02-16,-24,0.2914135634539188,72,0.28397091850933326,26,0.007442644944585519
mitch,2020,senescence date,2020-05-03,2020-04-06,-27,0.1723596178979239,72,0.28397091850933326,26,NA
msla,1985,green-up date,1985-03-26,1985-04-04,9,0.17226836515292926,73,0.3058799574403115,34,NA
msla,1985,max,1985-06-07,1985-09-29,114,0.2783561599643816,73,0.3058799574403115,34,-0.027523797475929868
msla,1985,senescence date,1985-09-11,1985-11-07,57,0.1692823655227658,73,0.3058799574403115,34,NA
msla,1986,green-up date,1986-03-26,1986-03-02,-24,0.17025130210021008,73,0.3058799574403115,34,NA
msla,1986,max,1986-06-07,1986-05-15,-23,0.3137248926279367,73,0.3058799574403115,34,0.00784493518762519
msla,1986,senescence date,1986-09-11,1986-09-29,18,0.1687911863171077,73,0.3058799574403115,34,NA
msla,1987,green-up date,1987-03-26,1987-03-02,-24,0.16974136783447083,73,0.3058799574403115,34,NA
msla,1987,max,1987-06-07,1987-04-26,-42,0.26791637646519434,73,0.3058799574403115,34,-0.03796358097511715
msla,1987,senescence date,1987-09-11,1987-09-09,-2,0.16926689910171794,73,0.3058799574403115,34,NA
msla,1988,green-up date,1988-03-26,1988-04-24,29,0.170132231808232,73,0.3058799574403115,34,NA
msla,1988,max,1988-06-07,1988-06-07,0,0.22206288479912628,73,0.3058799574403115,34,-0.08381707264118521
msla,1988,senescence date,1988-09-11,1988-07-16,-57,0.16899427108772633,73,0.3058799574403115,34,NA
msla,1989,green-up date,1989-03-26,1989-01-01,-84,0.18653987729028942,73,0.3058799574403115,34,NA
msla,1989,max,1989-06-07,1989-05-28,-10,0.27937682950826487,73,0.3058799574403115,34,-0.026503127932046622
msla,1989,senescence date,1989-09-11,1989-08-01,-41,0.16932099302753972,73,0.3058799574403115,34,NA
msla,1991,green-up date,1991-03-26,1991-04-04,9,0.17132261342695104,73,0.3058799574403115,34,NA
msla,1991,max,1991-06-07,1991-06-14,7,0.3219881157857191,73,0.3058799574403115,34,0.01610815834540763
msla,1991,senescence date,1991-09-11,1991-08-23,-19,0.1685166757831002,73,0.3058799574403115,34,NA
msla,1992,green-up date,1992-03-26,1992-03-30,4,0.17232553452744565,73,0.3058799574403115,34,NA
msla,1992,max,1992-06-07,1992-05-13,-25,0.2716790872282749,73,0.3058799574403115,34,-0.034200870212036605
msla,1992,senescence date,1992-09-11,1992-08-16,-26,0.16912556780089896,73,0.3058799574403115,34,NA
msla,1993,green-up date,1993-03-26,1993-04-07,12,0.17108265026154698,73,0.3058799574403115,34,NA
msla,1993,max,1993-06-07,1993-05-27,-11,0.3158277062710037,73,0.3058799574403115,34,0.009947748830692216
msla,1993,senescence date,1993-09-11,1993-10-29,48,0.16867926668751604,73,0.3058799574403115,34,NA
msla,1994,green-up date,1994-03-26,1994-03-24,-2,0.17132958696611336,73,0.3058799574403115,34,NA
msla,1994,max,1994-06-07,1994-06-01,-6,0.320872476943357,73,0.3058799574403115,34,0.014992519503045532
msla,1994,senescence date,1994-09-11,1994-08-05,-37,0.16787881455729178,73,0.3058799574403115,34,NA
msla,1995,green-up date,1995-03-26,1995-04-08,13,0.17094218358361513,73,0.3058799574403115,34,NA
msla,1995,max,1995-06-07,1995-06-01,-6,0.27236815830879096,73,0.3058799574403115,34,-0.033511799131520525
msla,1995,senescence date,1995-09-11,1995-11-10,60,0.16834094874699468,73,0.3058799574403115,34,NA
msla,1996,green-up date,1996-03-26,1996-04-05,10,0.1722897119268843,73,0.3058799574403115,34,NA
msla,1996,max,1996-06-07,1996-06-09,2,0.362248324244658,73,0.3058799574403115,34,0.05636836680434654
msla,1996,senescence date,1996-09-11,1996-10-03,22,0.16917707833315754,73,0.3058799574403115,34,NA
msla,1997,green-up date,1997-03-26,1997-04-26,31,0.17043625292612719,73,0.3058799574403115,34,NA
msla,1997,max,1997-06-07,1997-06-28,21,0.3028940906758534,73,0.3058799574403115,34,-0.0029858667644581116
msla,1997,senescence date,1997-09-11,1997-10-14,33,0.16890026983582365,73,0.3058799574403115,34,NA
msla,1998,green-up date,1998-03-26,1998-04-09,14,0.17062920292533315,73,0.3058799574403115,34,NA
msla,1998,max,1998-06-07,1998-07-06,29,0.3649458975908191,73,0.3058799574403115,34,0.05906594015050759
msla,1998,senescence date,1998-09-11,1998-10-26,45,0.16862802271475164,73,0.3058799574403115,34,NA
msla,1999,green-up date,1999-03-26,1999-03-27,1,0.1694292277375338,73,0.3058799574403115,34,NA
msla,1999,max,1999-06-07,1999-07-07,30,0.31318179480157593,73,0.3058799574403115,34,0.0073018373612644405
msla,1999,senescence date,1999-09-11,1999-10-15,34,0.16829252803961126,73,0.3058799574403115,34,NA
